what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303914209412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303914228813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914229587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914243733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914249601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914249615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914250721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914286291
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1303914288889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914318493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914319679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914330447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914334707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914335188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914342763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914352824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914353964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914356896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914359321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914366382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303914372652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914373066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914460203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914463375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914464125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914491762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914492054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914499446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914505888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914506813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914515152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303914517029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303914517453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303914517968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303914518258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914519929
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914526998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914531355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914540656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914542419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914549309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914550362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914610837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914612232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914612253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914614770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914614978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914633088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914636834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914694369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303914698529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914706683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914711785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914724256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303914729657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914730671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914740178
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303914745789
