what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1303617011843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617013120
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617013876
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617014165
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617021071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617023126
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617031889
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303617032810
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303617070973
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1303617073047
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303617092457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303617094517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617103979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617118755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617119936
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617175554
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617179098
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617186219
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617192783
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617286713
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1303617289606
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1303617309595
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303617312981
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1303617313049
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303617313109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303617317883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617320816
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617324323
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1303617347327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617351806
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617444335
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303617449640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303617452177
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617453344
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617458417
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303617458664
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303617458664
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1303617475080
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303617492748
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617553327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617573387
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303617574749
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621489755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303621497531
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1303621535278
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1303621560569
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1303621561412
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1303621568461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621572264
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621583874
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621586255
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621627050
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1303621633526
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303621634819
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303621634972
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1303621641290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621642664
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621653523
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1303621658768
