what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301410965111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410965601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410968416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410968881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410983217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410987682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410988763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301410989200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411002804
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301411003524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411014080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411016017
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1301411016026
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301411018811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411022903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1301411022936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411047526
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301411048771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1301411054532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301411056595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411058924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411065637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411067268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411067415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411067768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411073932
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301411075139
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301411075582
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301411082745
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301411085347
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301411087033
